survey_datetime,fishing_method_short_description,catch_area_code,legal_size_status_description,catch_result_type_code,adipose_clip_status_code,count
2015-06-22T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-06-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-22T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-06-23T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-06-23T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-06-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-06-25T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-06-25T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-06-26T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2015-06-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-06-27T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-06-27T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-06-28T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-06-28T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-06-30T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2015-07-01T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2015-07-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-02T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-07-02T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-07-03T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-03T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-07-05T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-05T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-07-05T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-07-07T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-07-07T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-07-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-07-10T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2015-07-10T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-07-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-07-11T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-11T07:00:00Z,Kicker angler,11,Legal,R,UM,4
2015-07-11T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-07-12T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2015-07-12T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2015-07-12T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-07-14T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-07-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-07-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-07-16T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-07-17T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-17T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-07-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-07-18T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-07-18T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-07-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2015-07-18T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-07-19T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-07-19T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-07-20T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-07-21T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-07-21T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-07-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-07-22T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2015-07-23T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-07-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-07-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-07-24T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-07-24T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2015-07-24T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2015-07-24T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2015-07-24T07:00:00Z,Kicker angler,11,Sublegal,R,UM,6
2015-07-25T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-07-26T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-26T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-26T07:00:00Z,Kicker angler,11,Sublegal,K,UM,1
2015-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2015-07-26T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-07-27T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-07-28T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2015-07-28T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2015-07-28T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2015-07-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,13
2015-07-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2015-07-29T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-07-30T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2015-08-01T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2015-08-01T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-08-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-01T07:00:00Z,Kicker angler,11,Sublegal,K,AD,1
2015-08-01T07:00:00Z,Kicker angler,11,Sublegal,R,AD,17
2015-08-01T07:00:00Z,Kicker angler,11,Sublegal,R,UM,11
2015-08-02T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-08-02T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-02T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2015-08-02T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-08-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-08-05T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-08-06T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2015-08-06T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-08-06T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2015-08-06T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-08-07T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2015-08-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-08-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-08-09T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2015-08-09T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-08-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-08-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-08-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2015-08-12T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-08-12T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-08-12T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-08-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-08-14T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-08-15T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2015-08-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2015-08-15T07:00:00Z,Kicker angler,11,Sublegal,R,UM,8
2015-08-16T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-08-16T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-17T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-08-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-08-18T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-08-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-08-21T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-08-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-08-22T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2015-08-22T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-08-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,9
2015-08-22T07:00:00Z,Kicker angler,11,Sublegal,R,UM,10
2015-08-23T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2015-08-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2015-08-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2015-08-25T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2015-08-25T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2015-08-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,9
2015-08-25T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2015-08-28T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-08-28T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2015-08-28T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-28T07:00:00Z,Kicker angler,11,Sublegal,K,AD,1
2015-08-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-08-29T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-08-31T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-09-02T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2015-09-02T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-09-03T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2015-09-03T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2015-09-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-09-03T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-09-04T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-09-04T07:00:00Z,Kicker angler,11,Sublegal,R,AD,7
2015-09-05T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2015-09-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,10
2015-09-05T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-09-09T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-09-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-09-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-09-10T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-09-10T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-09-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2015-09-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-09-11T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2015-09-11T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2015-09-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2015-09-11T07:00:00Z,Kicker angler,11,Sublegal,R,UM,6
2015-09-13T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-09-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2015-09-13T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-09-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,6
2015-09-18T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2015-09-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2015-09-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-09-22T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-09-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,11
2015-09-26T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2015-09-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,9
2015-09-27T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-09-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-09-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2015-10-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-10-04T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2015-10-05T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2015-10-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-10-10T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2015-10-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2015-10-11T07:00:00Z,Kicker angler,11,Sublegal,R,UM,10
2015-10-15T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2015-10-16T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2015-10-16T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2015-10-16T07:00:00Z,Kicker angler,10,Sublegal,R,UM,9
2015-10-17T07:00:00Z,Kicker angler,11,Legal,R,AD,2
2015-10-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2015-10-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-10-18T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2015-10-20T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-10-22T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-10-22T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-10-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2015-10-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-10-24T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-10-25T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2015-10-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,18
2015-10-26T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2015-11-29T08:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2015-12-27T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2015-12-28T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-01-04T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2016-01-05T08:00:00Z,Kicker angler,10,Sublegal,R,AD,10
2016-02-06T08:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2016-02-06T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-02-07T08:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-02-26T08:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-03-19T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-03-19T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-04-09T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-06-25T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2016-06-25T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-06-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-06-25T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-06-26T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-06-26T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-06-26T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-06-27T07:00:00Z,Kicker angler,11,Legal,K,AD,10
2016-06-27T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-06-29T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-06-30T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-01T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-01T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-06T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-07T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-07T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-07T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-07-07T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-07-08T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-09T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-09T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2016-07-09T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-07-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-07-10T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2016-07-10T07:00:00Z,Kicker angler,11,Legal,K,UM,1
2016-07-10T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2016-07-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,4
2016-07-11T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2016-07-11T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-07-12T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2016-07-12T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-12T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-07-13T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-13T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-07-14T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-16T07:00:00Z,Kicker angler,11,Legal,K,AD,5
2016-07-16T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2016-07-16T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2016-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2016-07-17T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2016-07-17T07:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2016-07-17T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-07-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-07-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-07-19T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2016-07-20T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-20T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-20T07:00:00Z,Kicker angler,11,Legal,R,AD,1
2016-07-20T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2016-07-21T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-21T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-07-21T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-07-23T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2016-07-23T07:00:00Z,Kicker angler,11,Legal,K,AD,6
2016-07-23T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2016-07-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2016-07-23T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-07-24T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-07-25T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-07-26T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-26T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-27T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-27T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-27T07:00:00Z,Kicker angler,11,Sublegal,R,AD,4
2016-07-28T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-28T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-28T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-07-28T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-07-28T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-07-29T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2016-07-30T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-30T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-07-30T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-07-31T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-07-31T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2016-07-31T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2016-07-31T07:00:00Z,Kicker angler,10,Sublegal,R,UM,5
2016-07-31T07:00:00Z,Kicker angler,11,Legal,K,AD,8
2016-07-31T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2016-07-31T07:00:00Z,Kicker angler,11,Sublegal,R,UM,3
2016-08-01T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-08-01T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2016-08-01T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-08-03T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-08-03T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-08-04T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2016-08-04T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-08-05T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-08-05T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2016-08-06T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2016-08-07T07:00:00Z,Kicker angler,10,Legal,K,AD,3
2016-08-07T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2016-08-07T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2016-08-07T07:00:00Z,Kicker angler,10,Sublegal,R,UM,2
2016-08-07T07:00:00Z,Kicker angler,11,Legal,K,AD,3
2016-08-09T07:00:00Z,Kicker angler,10,Legal,R,UM,2
2016-08-09T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-08-10T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2016-08-10T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2016-08-10T07:00:00Z,Kicker angler,11,Legal,K,AD,7
2016-08-10T07:00:00Z,Kicker angler,11,Legal,R,AD,4
2016-08-10T07:00:00Z,Kicker angler,11,Legal,R,UM,5
2016-08-10T07:00:00Z,Kicker angler,11,Sublegal,R,AD,10
2016-08-10T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-08-11T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2016-08-11T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-08-11T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-08-12T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-08-12T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2016-08-13T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-08-13T07:00:00Z,Kicker angler,10,Legal,R,UM,1
2016-08-13T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2016-08-13T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-08-14T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2016-08-14T07:00:00Z,Kicker angler,10,Sublegal,R,AD,2
2016-08-14T07:00:00Z,Kicker angler,10,Sublegal,R,UM,4
2016-08-14T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-08-14T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-08-15T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-08-16T07:00:00Z,Kicker angler,11,Legal,K,AD,4
2016-08-16T07:00:00Z,Kicker angler,11,Legal,R,UM,3
2016-08-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,5
2016-08-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,2
2016-08-17T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,AD,15
2016-08-17T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-08-18T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-08-18T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2016-08-19T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2016-08-19T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2016-08-19T07:00:00Z,Kicker angler,11,Sublegal,R,AD,2
2016-08-19T07:00:00Z,Kicker angler,11,Sublegal,R,UM,1
2016-08-23T07:00:00Z,Kicker angler,11,Legal,K,AD,1
2016-11-01T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2016-11-04T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2016-11-09T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2016-11-09T08:00:00Z,Kicker angler,10,Sublegal,R,UM,1
2016-12-31T08:00:00Z,Kicker angler,10,Legal,K,AD,1
2017-01-22T08:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2017-02-11T08:00:00Z,Charter angler,11,Legal,R,UM,1
2017-02-11T08:00:00Z,Charter angler,11,Sublegal,R,AD,6
2017-02-11T08:00:00Z,Charter angler,11,Sublegal,R,UM,2
2017-02-26T08:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2017-03-25T07:00:00Z,Kicker angler,11,Sublegal,R,AD,1
2017-04-23T07:00:00Z,Kicker angler,11,Sublegal,R,AD,3
2017-06-10T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2017-07-01T07:00:00Z,Kicker angler,10,Legal,R,AD,1
2017-07-01T07:00:00Z,Kicker angler,10,Sublegal,R,AD,1
2017-07-02T07:00:00Z,Kicker angler,10,Legal,K,AD,1
2017-07-02T07:00:00Z,Kicker angler,10,Legal,R,AD,4
2017-07-09T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2017-07-16T07:00:00Z,Kicker angler,10,Legal,K,AD,2
2017-07-16T07:00:00Z,Kicker angler,10,Sublegal,R,AD,3
2017-07-16T07:00:00Z,Kicker angler,10,Sublegal,R,UM,3
2017-07-16T07:00:00Z,Kicker angler,11,Legal,K,AD,2
2017-07-16T07:00:00Z,Kicker angler,11,Legal,R,UM,2
2017-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,AD,8
2017-07-16T07:00:00Z,Kicker angler,11,Sublegal,R,UM,5
2017-07-20T07:00:00Z,Kicker angler,11,Legal,R,UM,1
2017-07-21T07:00:00Z,Kicker angler,11,Legal,K,AD,1
