areacode,area,FisheryID,id_nm,RunYear,TimeStep,fishery_status,reg_start_date,reg_end_date,days,ereg_url,notes,target_species
11,11,57,57:A 11 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,CHUM
11,11,57,57:A 11 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
11,11,57,57:A 11 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
12,12,64,64:A 12 Sport,2021,3,closed_NOA,7/1/2021,7/10/2021,10,,,CHIN
12,12,64,64:A 12 Sport,2021,3,MSF_SOA,7/1/2021,9/30/2021,92,,,CHIN
12,12,64,64:A 12 Sport,2021,3,closed_NOA,7/1/2021,7/10/2021,10,,,COHO
12,12,64,64:A 12 Sport,2021,3,NS_SOA,7/1/2021,9/30/2021,92,,,COHO
12,12,64,64:A 12 Sport,2021,3,closed_NOA,7/1/2021,7/10/2021,10,,,CHUM
12,12,64,64:A 12 Sport,2021,3,NR_SOA,7/1/2021,9/30/2021,92,,,CHUM
12,12,64,64:A 12 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
12,12,64,64:A 12 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
13,13,67,67:A 13 Sport,2021,3,MSF,7/1/2021,9/30/2021,92,,,CHIN
13,13,67,67:A 13 Sport,2021,3,MSF,7/1/2021,9/30/2021,92,,,COHO
13,13,67,67:A 13 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,CHUM
13,13,67,67:A 13 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,TROUT
13,13,67,67:A 13 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,STLHD
10,10,56,56:A 10 Sport,2021,3,NR,7/1/2021,7/15/2021,15,,,CHIN
10,10,56,56:A 10 Sport,2021,3,NS,7/1/2021,9/30/2021,92,,,COHO
10,10,56,56:A 10 Sport,2021,3,NR,7/1/2021,9/30/2021,92,,,CHUM
82,82,45,45:Ar 8-1 Spt,2021,3,closed,7/1/2021,8/13/2021,44,,,CHIN
82,82,45,45:Ar 8-1 Spt,2021,3,closed,7/1/2021,8/13/2021,44,,,COHO
82,82,45,45:Ar 8-1 Spt,2021,3,closed,7/1/2021,8/13/2021,44,,,CHUM
7,7,36,36:Ar 7 Sport,2021,3,closed,7/8/2021,9/30/2021,85,,,CHIN
7,7,36,36:Ar 7 Sport,2021,3,closed,7/8/2021,9/30/2021,85,,,COHO
7,7,36,36:Ar 7 Sport,2021,3,closed,7/8/2021,9/30/2021,85,,,CHUM
12,12,64,64:A 12 Sport,2021,3,NR_NOA,7/11/2021,9/30/2021,82,,,CHIN
12,12,64,64:A 12 Sport,2021,3,NS_NOA,7/11/2021,9/30/2021,82,,,COHO
12,12,64,64:A 12 Sport,2021,3,NR_NOA,7/11/2021,9/30/2021,82,,,CHUM
9,9,53,53:Ar 9 Sport,2021,3,MSF,7/16/2021,8/4/2021,20,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2706,,CHIN
9,9,53,53:Ar 9 Sport,2021,3,MSF,7/16/2021,8/15/2021,31,,,COHO
9,9,53,53:Ar 9 Sport,2021,3,NR,7/16/2021,9/30/2021,77,,,CHUM
10,10,56,56:A 10 Sport,2021,3,MSF,7/16/2021,8/21/2021,37,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2714,,CHIN
5,5,42,42:Ar 5 Sport,2021,3,NR,7/19/2021,9/30/2021,74,,,CHIN
81,81,45,45:Ar 8-1 Spt,2021,3,NR,8/1/2021,9/19/2021,50,,,CHIN
81,81,45,45:Ar 8-1 Spt,2021,3,NS,8/1/2021,9/19/2021,50,,,COHO
81,81,45,45:Ar 8-1 Spt,2021,3,NR,8/1/2021,9/19/2021,50,,,CHUM
6,6,54,54:Ar 6 Sport,2021,3,NR,8/3/2021,9/30/2021,59,,,CHIN
9,9,53,53:Ar 9 Sport,2021,3,NR,8/5/2021,9/30/2021,57,,,CHIN
82,82,45,45:Ar 8-1 Spt,2021,3,NR,8/14/2021,9/19/2021,37,,,CHIN
82,82,45,45:Ar 8-1 Spt,2021,3,MSF,8/14/2021,9/19/2021,37,,,COHO
82,82,45,45:Ar 8-1 Spt,2021,3,NR,8/14/2021,9/19/2021,37,,,CHUM
5,5,42,42:Ar 5 Sport,2021,3,MSF,8/16/2021,9/30/2021,46,,,COHO
5,5,42,42:Ar 5 Sport,2021,3,NR,8/16/2021,9/30/2021,46,,,CHUM
6,6,54,54:Ar 6 Sport,2021,3,MSF,8/16/2021,9/30/2021,46,,,COHO
6,6,54,54:Ar 6 Sport,2021,3,NR,8/16/2021,9/30/2021,46,,,CHUM
9,9,53,53:Ar 9 Sport,2021,3,MSF,8/16/2021,9/30/2021,46,,,COHO
10,10,56,56:A 10 Sport,2021,3,NR,8/22/2021,9/30/2021,40,,,CHIN
11,11,57,57:A 11 Sport,2021,3,NR,8/25/2021,9/30/2021,37,,,CHIN
82,82,48,48:Area8D Spt,2021,3,closed,9/8/2021,9/11/2021,4,,,CHIN
82,82,48,48:Area8D Spt,2021,3,closed,9/8/2021,9/11/2021,4,,,COHO
82,82,48,48:Area8D Spt,2021,3,closed,9/8/2021,9/11/2021,4,,,CHUM
82,82,48,48:Area8D Spt,2021,3,NS,9/12/2021,9/27/2021,16,,Sat-Sun,CHIN
82,82,48,48:Area8D Spt,2021,3,NR,9/12/2021,9/27/2021,16,,Sat-Sun,COHO
82,82,48,48:Area8D Spt,2021,3,NR,9/12/2021,9/27/2021,16,,Sat-Sun,CHUM
81,81,45,45:Ar 8-1 Spt,2021,3,closed,9/20/2021,9/30/2021,11,,,CHIN
81,81,45,45:Ar 8-1 Spt,2021,3,closed,9/20/2021,9/30/2021,11,,,COHO
81,81,45,45:Ar 8-1 Spt,2021,3,closed,9/20/2021,9/30/2021,11,,,CHUM
82,82,45,45:Ar 8-1 Spt,2021,3,closed,9/20/2021,9/30/2021,11,,,CHIN
82,82,45,45:Ar 8-1 Spt,2021,3,closed,9/20/2021,9/30/2021,11,,,COHO
82,82,45,45:Ar 8-1 Spt,2021,3,closed,9/20/2021,9/30/2021,11,,,CHUM
82,82,48,48:Area8D Spt,2021,3,closed,9/28/2021,9/30/2021,3,,,CHIN
82,82,48,48:Area8D Spt,2021,3,closed,9/28/2021,9/30/2021,3,,,COHO
82,82,48,48:Area8D Spt,2021,3,closed,9/28/2021,9/30/2021,3,,,CHUM
5,5,42,42:Ar 5 Sport,2021,4,closed,10/1/2021,2/28/2022,151,,,CHIN
5,5,42,42:Ar 5 Sport,2021,4,closed,10/1/2021,2/28/2022,151,,,COHO
5,5,42,42:Ar 5 Sport,2021,4,closed,10/1/2021,2/28/2022,151,,,CHUM
6,6,54,54:Ar 6 Sport,2021,4,MSF,10/1/2021,10/31/2021,31,,,COHO
6,6,54,54:Ar 6 Sport,2021,4,closed,10/1/2021,4/1/2022,183,,,CHUM
6,6,54,54:Ar 6 Sport,2021,4,NR,10/1/2021,4/1/2022,183,,,TROUT
6,6,54,54:Ar 6 Sport,2021,4,NS,10/1/2021,4/1/2022,183,,,STLHD
5,5,42,42:Ar 5 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
5,5,42,42:Ar 5 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
7,7,36,36:Ar 7 Sport,2021,4,closed,10/1/2021,4/30/2022,212,,,CHIN
7,7,36,36:Ar 7 Sport,2021,4,closed,10/1/2021,4/30/2022,212,,,COHO
7,7,36,36:Ar 7 Sport,2021,4,closed,10/1/2021,4/30/2022,212,,,CHUM
7,7,36,36:Ar 7 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
7,7,36,36:Ar 7 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
81,81,45,45:Ar 8-1 Spt,2021,4,closed,10/1/2021,7/31/2022,304,,,CHIN
81,81,45,45:Ar 8-1 Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,COHO
81,81,45,45:Ar 8-1 Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,CHUM
81,81,45,45:Ar 8-1 Spt,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
81,81,45,45:Ar 8-1 Spt,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
82,82,48,48:Area8D Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,CHIN
82,82,48,48:Area8D Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,COHO
82,82,48,48:Area8D Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,CHUM
82,82,48,48:Area8D Spt,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
82,82,48,48:Area8D Spt,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
9,9,53,53:Ar 9 Sport,2021,4,closed,10/1/2021,7/13/2022,286,,,CHIN
9,9,53,53:Ar 9 Sport,2021,4,closed,10/1/2021,4/30/2022,212,,,COHO
9,9,53,53:Ar 9 Sport,2021,4,closed,10/1/2021,4/30/2022,212,,,CHUM
9,9,53,53:Ar 9 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
9,9,53,53:Ar 9 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
11,11,57,57:A 11 Sport,2021,4,NR,10/1/2021,10/31/2021,31,,,CHIN
11,11,57,57:A 11 Sport,2021,4,NS,10/1/2021,10/31/2021,31,,,COHO
11,11,57,57:A 11 Sport,2021,4,NR,10/1/2021,10/31/2021,31,,,CHUM
11,11,57,57:A 11 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
11,11,57,57:A 11 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
12,12,64,64:A 12 Sport,2021,4,NR,10/1/2021,11/30/2021,61,,,CHIN
12,12,64,64:A 12 Sport,2021,4,NS,10/1/2021,11/30/2021,61,,,COHO
12,12,64,64:A 12 Sport,2021,4,NR,10/1/2021,10/15/2021,15,,,CHUM
12,12,64,64:A 12 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
12,12,64,64:A 12 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
13,13,67,67:A 13 Sport,2021,4,MSF,10/1/2021,4/30/2022,212,,,CHIN
13,13,67,67:A 13 Sport,2021,4,MSF,10/1/2021,4/30/2022,212,,,COHO
13,13,67,67:A 13 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,CHUM
13,13,67,67:A 13 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
13,13,67,67:A 13 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
10,10,56,56:A 10 Sport,2021,4,NR,10/1/2021,10/31/2021,31,,,CHIN
10,10,56,56:A 10 Sport,2021,4,NS,10/1/2021,10/31/2021,31,,,COHO
10,10,56,56:A 10 Sport,2021,4,NR,10/1/2021,10/31/2021,31,,,CHUM
10,10,56,56:A 10 Sport,2021,4,NR,10/1/2021,4/30/2022,212,,,TROUT
10,10,56,56:A 10 Sport,2021,4,NS,10/1/2021,4/30/2022,212,,,STLHD
82,82,45,45:Ar 8-1 Spt,2021,4,closed,10/1/2021,8/12/2022,316,,,CHIN
82,82,45,45:Ar 8-1 Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,COHO
82,82,45,45:Ar 8-1 Spt,2021,4,closed,10/1/2021,4/30/2022,212,,,CHUM
6,6,54,54:Ar 6 Sport,2021,4,closed,10/1/2021,6/30/2022,273,,,CHIN
12,12,64,64:A 12 Sport,2021,4,NS,10/16/2021,11/30/2021,46,,,CHUM
6,6,54,54:Ar 6 Sport,2021,4,closed,11/1/2021,4/1/2022,152,,,COHO
11,11,57,57:A 11 Sport,2021,4,MSF,11/1/2021,11/19/2021,19,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2780,,CHIN
11,11,57,57:A 11 Sport,2021,4,NR,11/1/2021,11/19/2021,19,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2780,,COHO
11,11,57,57:A 11 Sport,2021,4,NR,11/1/2021,11/19/2021,19,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2780,,CHUM
10,10,56,56:A 10 Sport,2021,4,closed,11/1/2021,12/31/2021,61,,,CHIN
10,10,56,56:A 10 Sport,2021,4,closed,11/1/2021,12/31/2021,61,,,COHO
10,10,56,56:A 10 Sport,2021,4,closed,11/1/2021,12/31/2021,61,,,CHUM
11,11,57,57:A 11 Sport,2021,4,closed,11/20/2021,4/30/2022,162,,,CHIN
11,11,57,57:A 11 Sport,2021,4,closed,11/20/2021,4/30/2022,162,,,COHO
11,11,57,57:A 11 Sport,2021,4,closed,11/20/2021,4/30/2022,162,,,CHUM
12,12,64,64:A 12 Sport,2021,4,closed,12/1/2021,4/30/2022,151,,,CHIN
12,12,64,64:A 12 Sport,2021,4,closed,12/1/2021,4/30/2022,151,,,COHO
12,12,64,64:A 12 Sport,2021,4,closed,12/1/2021,4/30/2022,151,,,CHUM
10,10,56,56:A 10 Sport,2021,4,MSF,1/1/2022,1/13/2022,13,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2797,,CHIN
10,10,56,56:A 10 Sport,2021,4,NS,1/1/2022,1/13/2022,13,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2797,,COHO
10,10,56,56:A 10 Sport,2021,4,NS,1/1/2022,1/13/2022,13,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2797,,CHUM
10,10,56,56:A 10 Sport,2021,4,closed,1/14/2022,2/23/2022,41,,,CHIN
10,10,56,56:A 10 Sport,2021,4,closed,1/14/2022,2/23/2022,41,,,COHO
10,10,56,56:A 10 Sport,2021,4,closed,1/14/2022,2/23/2022,41,,,CHUM
10,10,56,56:A 10 Sport,2021,4,MSF,2/24/2022,3/31/2022,36,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2803,,CHIN
10,10,56,56:A 10 Sport,2021,4,NS,2/24/2022,3/31/2022,36,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2803,,COHO
10,10,56,56:A 10 Sport,2021,4,NS,2/24/2022,3/31/2022,36,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2803,,CHUM
5,5,42,42:Ar 5 Sport,2021,4,MSF,3/1/2022,4/30/2022,61,,,CHIN
5,5,42,42:Ar 5 Sport,2021,4,MSF,3/1/2022,4/30/2022,61,,,COHO
5,5,42,42:Ar 5 Sport,2021,4,NS,3/1/2022,4/30/2022,61,,,CHUM
10,10,56,56:A 10 Sport,2021,4,closed,4/1/2022,4/30/2022,30,,,CHIN
10,10,56,56:A 10 Sport,2021,4,closed,4/1/2022,4/30/2022,30,,,COHO
10,10,56,56:A 10 Sport,2021,4,closed,4/1/2022,4/30/2022,30,,,CHUM
7,7,36,36:Ar 7 Sport,2022,2,closed,5/1/2022,7/13/2022,74,,,CHIN
13,13,67,67:A 13 Sport,2022,2,MSF,5/1/2022,6/30/2022,61,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2659,,CHIN
11,11,57,57:A 11 Sport,2022,2,MSF,6/1/2022,6/3/2022,3,,,CHIN
6,6,54,54:Ar 6 Sport,2022,3,MSF,7/1/2022,7/23/2022,23,,See 2022 MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/1/2022,7/4/2022,4,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,7/1/2022,7/1/2022,1,,,CHIN
12,12,64,64:A 12 Sport,2022,3,MSF_SOA,7/1/2022,9/30/2022,92,,,CHIN
13,13,67,67:A 13 Sport,2022,3,MSF,7/1/2022,8/25/2022,56,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,7/2/2022,7/2/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/6/2022,7/6/2022,1,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,7/6/2022,7/7/2022,2,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/8/2022,7/8/2022,1,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,7/8/2022,7/8/2022,1,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,7/9/2022,7/9/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/10/2022,7/10/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/12/2022,7/12/2022,1,,,CHIN
7,7,36,36:Ar 7 Sport,2022,3,MSF,7/14/2022,7/16/2022,3,,,CHIN
9,9,53,53:Ar 9 Sport,2022,3,MSF,7/14/2022,7/16/2022,3,,From MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/14/2022,7/14/2022,1,,,CHIN
10,10,56,56:A 10 Sport,2022,3,MSF,7/14/2022,8/31/2022,49,https://fortress.wa.gov/dfw/erules/efishrules/erule.jsp?id=2714,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/16/2022,7/16/2022,1,,,CHIN
7,7,36,36:Ar 7 Sport,2022,3,closed,7/17/2022,7/20/2022,4,,,CHIN
9,9,53,53:Ar 9 Sport,2022,3,closed,7/17/2022,7/20/2022,4,,From MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/18/2022,7/18/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/20/2022,7/20/2022,1,,,CHIN
7,7,36,36:Ar 7 Sport,2022,3,MSF,7/21/2022,7/23/2022,3,,,CHIN
9,9,53,53:Ar 9 Sport,2022,3,MSF,7/21/2022,7/23/2022,3,,From MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/22/2022,7/22/2022,1,,,CHIN
7,7,36,36:Ar 7 Sport,2022,3,closed,7/24/2022,7/27/2022,4,,,CHIN
6,6,54,54:Ar 6 Sport,2022,3,closed,7/24/2022,7/26/2022,3,,See 2022 MSF report,CHIN
9,9,53,53:Ar 9 Sport,2022,3,closed,7/24/2022,7/27/2022,4,,From MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/24/2022,7/24/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/25/2022,7/28/2022,4,,,CHIN
6,6,54,54:Ar 6 Sport,2022,3,MSF,7/27/2022,7/30/2022,4,,See 2022 MSF report,CHIN
7,7,36,36:Ar 7 Sport,2022,3,MSF,7/28/2022,7/30/2022,3,,,CHIN
9,9,53,53:Ar 9 Sport,2022,3,MSF,7/28/2022,8/4/2022,8,,From MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/29/2022,7/29/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/30/2022,7/30/2022,1,,,CHIN
7,7,36,36:Ar 7 Sport,2022,3,closed,7/31/2022,8/15/2022,16,,,CHIN
6,6,54,54:Ar 6 Sport,2022,3,closed,7/31/2022,8/15/2022,16,https://wdfw.wa.gov/fishing/regulations/emergency-rules/marine-area-6-west-ediz-hook-closes-salmon-fishing-until-august,See 2022 MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,7/31/2022,7/31/2022,1,,,CHIN
81,81,45,45:Ar 8-1 Spt,2022,3,NR,8/1/2022,10/9/2022,70,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/1/2022,8/4/2022,4,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,8/3/2022,8/4/2022,2,,,CHIN
9,9,53,53:Ar 9 Sport,2022,3,NR,8/5/2022,9/25/2022,52,,From MSF report,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/5/2022,8/5/2022,1,,,CHIN
10E,10E,62,62:A 10E Sprt,2022,3,MSF,8/5/2022,8/7/2022,3,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,8/5/2022,8/5/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/6/2022,8/6/2022,1,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,8/6/2022,8/6/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/7/2022,8/7/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/8/2022,8/11/2022,4,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,8/10/2022,8/11/2022,2,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/12/2022,8/12/2022,1,,,CHIN
10E,10E,62,62:A 10E Sprt,2022,3,NS,8/12/2022,8/14/2022,3,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,8/12/2022,8/12/2022,1,,,CHIN
82,82,45,45:Ar 8-1 Spt,2022,3,NR,8/13/2022,9/19/2022,38,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/13/2022,8/13/2022,1,,,CHIN
11,11,57,57:A 11 Sport,2022,3,MSF,8/13/2022,8/13/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/14/2022,8/14/2022,1,,,CHIN
5,5,42,42:Ar 5 Sport,2022,3,MSF,8/15/2022,8/15/2022,1,,,CHIN
7,7,36,36:Ar 7 Sport,2022,3,NR,8/16/2022,9/30/2022,46,,,CHIN
6,6,54,54:Ar 6 Sport,2022,3,NR,8/16/2022,9/28/2022,44,,See 2022 MSF report,CHIN
13,13,67,67:A 13 Sport,2022,3,MSF,8/30/2022,9/30/2022,32,,,CHIN
82,82,45,45:Ar 8-1 Spt,2022,4,closed,9/20/2022,6/30/2023,284,,,CHIN
9,9,53,53:Ar 9 Sport,2022,4,closed,9/26/2022,6/30/2023,278,,,CHIN
6,6,54,54:Ar 6 Sport,2022,4,closed,9/29/2022,6/30/2023,275,,,CHIN
7,7,36,36:Ar 7 Sport,2022,4,closed,10/1/2022,4/30/2023,212,,,CHIN
13,13,67,67:A 13 Sport,2022,4,MSF,10/1/2022,4/30/2023,212,,,CHIN
81,81,45,45:Ar 8-1 Spt,2022,4,closed,10/10/2022,6/30/2023,264,,,CHIN
11,11,57,57:A 11 Sport,2022,4,MSF,11/1/2022,11/2/2022,2,,,CHIN
11,11,57,57:A 11 Sport,2022,4,MSF,11/6/2022,11/9/2022,4,,,CHIN
11,11,57,57:A 11 Sport,2022,4,MSF,11/13/2022,11/16/2022,4,,,CHIN
11,11,57,57:A 11 Sport,2022,4,MSF,11/20/2022,11/23/2022,4,,,CHIN
11,11,57,57:A 11 Sport,2022,4,MSF,11/27/2022,11/27/2022,1,,,CHIN
10,10,56,56:A 10 Sport,2022,4,MSF,2/1/2023,2/10/2023,10,,,CHIN
5,5,42,42:Ar 5 Sport,2022,4,MSF,3/1/2023,4/23/2023,54,,,CHIN
7,7,36,36:Ar 7 Sport,2023,2,closed,5/1/2023,7/12/2023,73,,,CHIN
13,13,67,67:A 13 Sport,2023,2,MSF,5/1/2023,6/30/2023,61,,,CHIN
11,11,57,57:A 11 Sport,2023,2,MSF,6/1/2023,6/4/2023,4,,,CHIN
11,11,57,57:A 11 Sport,2023,2,MSF,6/8/2023,6/11/2023,4,,,CHIN
13,13,67,67:A 13 Sport,2023,3,MSF,7/1/2023,9/30/2023,92,,,CHIN
5,5,42,42:Ar 5 Sport,2023,3,MSF,7/1/2023,8/15/2023,46,,,CHIN
6,6,54,54:Ar 6 Sport,2023,3,MSF,7/1/2023,8/15/2023,46,,,CHIN
11,11,57,57:A 11 Sport,2023,3,MSF,7/13/2023,7/14/2023,2,,,CHIN
11,11,57,57:A 11 Sport,2023,3,MSF,7/1/2023,7/2/2023,2,,,CHIN
11,11,57,57:A 11 Sport,2023,3,MSF,7/6/2023,7/9/2023,4,,,CHIN
12,12,64,64:A 12 Sport,2023,3,MSF_SOA,7/10/2023,9/30/2023,83,,,CHIN
7,7,36,36:Ar 7 Sport,2023,3,MSF,7/13/2023,7/15/2023,3,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/13/2023,7/13/2023,1,,,CHIN
10,10,56,56:A 10 Sport,2023,3,MSF,7/13/2023,8/3/2023,22,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/14/2023,7/14/2023,1,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/15/2023,7/15/2023,1,,,CHIN
7,7,36,36:Ar 7 Sport,2023,3,closed,7/16/2023,7/20/2023,5,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/20/2023,7/20/2023,1,,,CHIN
7,7,36,36:Ar 7 Sport,2023,3,MSF,7/21/2023,7/21/2023,1,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/21/2023,7/21/2023,1,,,CHIN
7,7,36,36:Ar 7 Sport,2023,3,closed,7/22/2023,7/31/2023,10,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/22/2023,7/22/2023,1,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/27/2023,7/27/2023,1,,,CHIN
7,7,36,36:Ar 7 Sport,2023,3,MSF,7/28/2023,7/29/2023,2,,,CHIN
9,9,53,53:Ar 9 Sport,2023,3,MSF,7/28/2023,7/28/2023,1,,,CHIN
7,7,36,36:Ar 7 Sport,2023,3,NR,8/1/2023,9/30/2023,61,,,CHIN
10,10,56,56:A 10 Sport,2023,3,MSF,8/11/2023,8/13/2023,3,,,CHIN
10,10,56,56:A 10 Sport,2023,3,MSF,8/18/2023,8/20/2023,3,,,CHIN
7,7,36,36:Ar 7 Sport,2023,4,closed,10/1/2023,12/31/2023,92,,,CHIN
13,13,67,67:A 13 Sport,2023,4,MSF,10/1/2023,4/30/2024,213,,,CHIN
